,link,type
28,https://www.overstock.com/Home-Garden/Henry-Dual-Power-Reclining-Sofa-with-Memory-Foam-Seat-Toppers-and-USB-Charging-Ports/17613647/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=28,sofa
29,https://www.overstock.com/Home-Garden/Vail-Linen-Upholstered-Sofa-and-Loveseat-by-iNSPIRE-Q-Modern/24097608/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=29,sofa
30,https://www.overstock.com/Home-Garden/Jasper-Laine-Beatnik-Oxford-Leather-Tan-Sofa/8117559/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=30,sofa
31,https://www.overstock.com/Home-Garden/Lionel-White-Cotton-Down-filled-Extra-long-Deep-Seat-Sofa-by-iNSPIRE-Q-Artisan/14046525/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=31,sofa
32,https://www.overstock.com/Home-Garden/Uptown-Modern-Sofa-by-iNSPIRE-Q-Classic/3911915/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=32,sofa
33,https://www.overstock.com/Home-Garden/Furniture-of-America-Ellister-Transitional-Brown-Bonded-Leather-Match-Reclining-Sofa/12635183/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=33,sofa
34,https://www.overstock.com/Home-Garden/Parklee-Grey-Linen-Tailored-Track-Arm-Sofa-and-Seating-by-iNSPIRE-Q-Classic/25321541/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=34,sofa
35,https://www.overstock.com/Home-Garden/Knightsbridge-Dark-Grey-Extra-Long-Tufted-Chesterfield-Sofa-by-iNSPIRE-Q-Artisan/14045494/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=35,sofa
36,https://www.overstock.com/Home-Garden/Skyline-Furniture-Velvet-Fabric-Modern-Settee/13489167/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=36,sofa
37,https://www.overstock.com/Home-Garden/Coaster-Company-Brown-Leather-Motion-Sofa/12190037/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=37,sofa
38,https://www.overstock.com/Home-Garden/Oliver-James-Saskia-Brown-Microfiber-4-seat-Recliner-Sofa/20689841/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=38,sofa
39,https://www.overstock.com/Home-Garden/Handy-Living-Rockford-Kale-Green-Velvet-Flared-Arm-Sofa/20712749/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=39,sofa
40,https://www.overstock.com/Home-Garden/Palm-Canyon-Motif-Mid-century-Modern-Orange-Linen-Sofa/23122707/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=40,sofa
41,https://www.overstock.com/Home-Garden/Palm-Canyon-Motif-Grey-Upholstery-Mid-Century-Modern-Dove-Sofa/23122740/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=41,sofa
42,https://www.overstock.com/Home-Garden/Hills-Mission-style-Oak-Sofa-by-iNSPIRE-Q-Classic/3911910/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=42,sofa
43,https://www.overstock.com/Home-Garden/Truly-Home-Alan-73-Sofa/22974146/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=43,sofa
44,https://www.overstock.com/Home-Garden/Truly-Home-Whitney-Grey-Fabric-Foam-cushioned-Contemporary-Sofa/22465414/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=44,sofa
45,https://www.overstock.com/Home-Garden/Serta-Astoria-Deep-Seating-78-inch-Sofa/16796033/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=45,sofa
